date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:56	150020/150020	---M--	200	added ('OK')	font/woff2	etag:%2224a04-64bf3ffaef456%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:48:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:48:56%20GMT	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%94%e0%b8%a3_%e0%b8%ad%e0%b8%a0%e0%b8%b1%e0%b8%aa%e0%b8%a3%e0%b8%b4%e0%b8%99%e0%b8%97%e0%b8%a3%e0%b9%8c_%e0%b8%82%e0%b8%93%e0%b8%b0%e0%b8%a3%e0%b8%b1%e0%b8%95%e0%b8%99%e0%b9%8c%e2%80%8b.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%94%e0%b8%a3_%e0%b8%ad%e0%b8%a0%e0%b8%b1%e0%b8%aa%e0%b8%a3%e0%b8%b4%e0%b8%99%e0%b8%97%e0%b8%a3%e0%b9%8c_%e0%b8%82%e0%b8%93%e0%b8%b0%e0%b8%a3%e0%b8%b1%e0%b8%95%e0%b8%99%e0%b9%8c%e2%80%8b.png	(from https://relearning.tech/about-us/)
21:48:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:48:56%20GMT	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b8%8a%e0%b8%b1%e0%b8%a2_%e0%b8%9b%e0%b8%a3%e0%b8%b2%e0%b8%a8%e0%b8%a3%e0%b8%b1%e0%b8%a2%e2%80%8b.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b8%8a%e0%b8%b1%e0%b8%a2_%e0%b8%9b%e0%b8%a3%e0%b8%b2%e0%b8%a8%e0%b8%a3%e0%b8%b1%e0%b8%a2%e2%80%8b.png	(from https://relearning.tech/about-us/)
21:48:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:48:56%20GMT	https://relearning.tech/wp-content/uploads/2022/04/%e0%b8%9e%e0%b8%b1%e0%b8%95%e0%b8%97%e0%b8%99%e0%b8%b5%e0%b8%a2%e0%b9%8c_%e0%b8%97%e0%b8%ad%e0%b8%87%e0%b8%98%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%8a%e0%b8%b2%e0%b8%95%e0%b8%b4%e2%80%8b.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/%e0%b8%9e%e0%b8%b1%e0%b8%95%e0%b8%97%e0%b8%99%e0%b8%b5%e0%b8%a2%e0%b9%8c_%e0%b8%97%e0%b8%ad%e0%b8%87%e0%b8%98%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%8a%e0%b8%b2%e0%b8%95%e0%b8%b4%e2%80%8b.png	(from https://relearning.tech/about-us/)
21:48:58	2458/2458	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:58%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fproduct%2F	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed7559.json	(from https://relearning.tech/product/)
21:48:58	2398/2398	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:58%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fblog%2F	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embedf4cf.json	(from https://relearning.tech/blog/)
21:48:58	42627/42627	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:48:58%20GMT	https://relearning.tech/wp-json/wp/v2/pages/319	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/319.json	(from https://relearning.tech/product/)
21:48:58	394668/394668	---M--	200	added ('OK')	font/ttf	etag:%22605ac-64bf3ffaef456%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:48:59	4568/4568	---M--	200	added ('OK')	font/woff2	etag:%2211d8-64bf3ffaef456%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-v4compatibility.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-v4compatibility.woff2	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:49:00	19952/19952	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:49:00%20GMT	https://relearning.tech/wp-json/wp/v2/pages/146	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/146.json	(from https://relearning.tech/blog/)
21:49:00	35492/35492	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:49:00%20GMT	https://relearning.tech/wp-json/wp/v2/pages/148	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/148.json	(from https://relearning.tech/contact/)
21:49:00	2458/2458	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:49:00%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fcontact%2F	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed599d.json	(from https://relearning.tech/contact/)
21:49:00	48113/48113	---M--	200	added ('OK')	image/jpeg	etag:%22bbf1-5dc994aa53000%22	https://relearning.tech/wp-content/uploads/2022/04/lumensoft-technologies-WaGMKmJ2F0Y-unsplash.jpg	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/04/lumensoft-technologies-WaGMKmJ2F0Y-unsplash.jpg	(from https://relearning.tech/contact/)
21:49:01	10172/10172	---M--	200	added ('OK')	font/ttf	etag:%2227bc-64bf3ffaef456%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-v4compatibility.ttf	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-v4compatibility.ttf	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:49:04	133793/133793	---M--	200	added ('OK')	image/png	etag:%2220aa1-5e0729dfc3b40%22	https://relearning.tech/wp-content/uploads/2022/06/donate-web-1.png	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/2022/06/donate-web-1.png	(from https://relearning.tech/donate/)
21:49:05	2416/2416	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:49:02%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2Fdonate%2F	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed280c.json	(from https://relearning.tech/donate/)
21:49:05	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Mar%202026%2014:49:02%20GMT	https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2F&format=xml	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/oembed/1.0/embed4453	(from https://relearning.tech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frelearning.tech%2F&format=xml)
21:49:05	36298/36298	UR-MC-	200	added ('OK')	application/json	date:Thu,%2005%20Mar%202026%2014:49:02%20GMT	https://relearning.tech/wp-json/wp/v2/pages/506	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-json/wp/v2/pages/506.json	(from https://relearning.tech/donate/)
21:49:05	109808/109808	---M--	200	added ('OK')	font/woff2	etag:%221acf0-64bf3ffaee4b6%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-brands-400.woff2	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:49:05	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:49:05%20GMT	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-brands-400.ttf	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:49:05	664/664	---M--	200	added ('OK')	image/gif	etag:%22298-64bf3ffae9696%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/images/loading.gif	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/images/loading.gif	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/css/thepostgrid.min.css?ver=7.8.9)
21:49:06	24488/24488	---M--	200	added ('OK')	font/woff2	etag:%225fa8-64bf3ffaee4b6%22	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-regular-400.woff2	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:49:08	105172/105172	---M--	200	added ('OK')	font/woff2	etag:%2219ad4-64c26a56438ba%22	https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.47.0	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.woff2	(from https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
21:49:08	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:49:06%20GMT	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-solid-900.woff2	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:49:08	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:49:06%20GMT	https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/webfonts/fa-solid-900.ttf	(from https://relearning.tech/wp-content/plugins/the-post-grid/assets/vendor/font-awesome/css/font-awesome.min.css?ver=7.8.9)
21:49:08	235564/235564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223982c-64c26a564291a%22	https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.47.0	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.eot	(from https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
21:49:09	129620/129620	---M--	200	added ('OK')	font/woff	etag:%221fa54-64c26a56438ba%22	https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.47.0	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.woff	(from https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
21:49:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Mar%202026%2014:49:09%20GMT	https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.47.0	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.woff2	(from https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
21:49:11	235404/235404	---M--	200	added ('OK')	font/ttf	etag:%223978c-64c26a56438ba%22	https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.47.0	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.ttf	(from https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
21:49:12	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:11%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-59bd2d54.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-59bd2d54.79.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:12	40480/40480	---M--	200	added ('OK')	font/woff2	etag:%229e20-64c47f5ce69a0%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-59bd2d54.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-59bd2d54.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:14	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:13%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-09f504e0.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-09f504e0.7b.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:14	361523/361523	---M--	200	added ('OK')	image/svg+xml	etag:%2258433-64c26a564291a%22	https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.47.0	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconse34b.svg	(from https://relearning.tech/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.47.0)
21:49:14	25464/25464	---M--	200	added ('OK')	font/woff2	etag:%226378-64c47f5ced700%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-09f504e0.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-09f504e0.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:15	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:15%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-ec145187.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-ec145187.7d.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:16	4452/4452	---M--	200	added ('OK')	font/woff2	etag:%221164-64c47f5cf34c0%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-ec145187.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-ec145187.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:17	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:17%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-6b29be68.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-6b29be68.7f.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:18	18780/18780	---M--	200	added ('OK')	font/woff2	etag:%22495c-64c47f5cf9280%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-6b29be68.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-6b29be68.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:19	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:19%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-48514a2c.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-48514a2c.81.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:20	45184/45184	---M--	200	added ('OK')	font/woff2	etag:%22b080-64c47f5cff040%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-48514a2c.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-48514a2c.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:21	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:21%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-a81d578b.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-a81d578b.83.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:22	22440/22440	---M--	200	added ('OK')	font/woff2	etag:%2257a8-64c47f5d05da0%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-a81d578b.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-a81d578b.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:23	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:23%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-894b2e7f.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-894b2e7f.85.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:24	15344/15344	---M--	200	added ('OK')	font/woff2	etag:%223bf0-64c47f5d0abc0%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-894b2e7f.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-894b2e7f.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:25	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:25%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-e2103707.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-e2103707.87.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:26	31820/31820	---M--	200	added ('OK')	font/woff2	etag:%227c4c-64c47f5d10980%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-e2103707.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-e2103707.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:27	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:27%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-8ed4bb54.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-8ed4bb54.89.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:28	47208/47208	---M--	200	added ('OK')	font/woff2	etag:%22b868-64c47f5d176e0%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-8ed4bb54.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-8ed4bb54.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:29	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:29%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-210e0792.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-210e0792.8b.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:30	36652/36652	---M--	200	added ('OK')	font/woff2	etag:%228f2c-64c47f5eca000%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-210e0792.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-210e0792.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:31	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:31%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-f6655444.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-f6655444.8d.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:32	23664/23664	---M--	200	added ('OK')	font/woff2	etag:%225c70-64c47f5ecfdc0%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-f6655444.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-f6655444.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:33	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:33%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-0249f65a.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-0249f65a.8f.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:34	4348/4348	---M--	200	added ('OK')	font/woff2	etag:%2210fc-64c47f5ed6b20%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-0249f65a.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-0249f65a.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:35	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:35%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-b5151e85.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-b5151e85.91.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:36	17624/17624	---M--	200	added ('OK')	font/woff2	etag:%2244d8-64c47f5edd87f%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-b5151e85.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-b5151e85.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:37	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:37%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-ba5507f2.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-ba5507f2.93.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:38	41348/41348	---M--	200	added ('OK')	font/woff2	etag:%22a184-64c47f5ee45df%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-ba5507f2.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-ba5507f2.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:39	277/277	---M--	302	error ('Found')	text/html	date:Thu,%2005%20Mar%202026%2014:49:39%20GMT	http://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-da69b94e.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-da69b94e.95.delayed	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
21:49:40	20556/20556	---M--	200	added ('OK')	font/woff2	etag:%22504c-64c47f5eeb33f%22	https://relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-da69b94e.woff2	/home/cusniwtt/Documents/websites/relearning-website/relearning.tech/wp-content/uploads/elementor/google-fonts/fonts/roboto-da69b94e.woff2	(from https://relearning.tech/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1772721812)
